name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,963,213513071,,-76.4931326,42.4596035,,,,,
,964,213513078,,-76.4931541,42.4597960,,,,,
,965,213513088,,-76.4929203,42.4597147,,,,,
,966,213513546,,-76.5004850,42.4349270,,,,,
,967,213494984,,-76.5006040,42.4368334,,,,,
,968,213513562,,-76.5004640,42.4329060,,,,,
,969,213513580,,-76.5004910,42.4344860,,,,,
,970,213472410,signal,-76.5099614,42.4442817,,,,,
,971,213513654,,-76.5107413,42.4431595,,,,,
,972,213513769,,-76.4599870,42.4523400,,,,,
,973,213513847,,-76.4541159,42.4518781,,,,,
,974,213513971,,-76.4515660,42.4521730,,,,,
,975,213513949,,-76.4527690,42.4531350,,,,,
,976,213463784,,-76.4947749,42.4376131,,,,,
,977,8786856324,,-76.4950023,42.4375805,,,,,
,978,213514450,,-76.4978720,42.4369191,,,,,
,979,213512616,,-76.4946800,42.4358050,,,,,
,980,213515636,,-76.4923471,42.4596066,,,,,
,981,213515670,,-76.4916200,42.4588580,,,,,
,982,213515399,,-76.4911940,42.4359130,,,,,
,983,213515704,,-76.4910097,42.4352389,,,,,
,984,213515843,,-76.4992690,42.4445970,,,,,
,985,213462751,,-76.4970210,42.4437570,,,,,
,986,213516342,,-76.5019420,42.4809130,,,,,
,987,213517172,,-76.5293140,42.4292460,,,,,
,988,213454748,,-76.5269670,42.4276340,,,,,
,989,213517161,,-76.5279010,42.4282650,,,,,
,990,2982081689,,-76.4502962,42.4728246,,,,,
,991,1319459476,,-76.4534465,42.4728449,,,,,
,992,7581419288,,-76.4899151,42.4392773,,,,,
,993,213517534,,-76.4900090,42.4385670,,,,,
,994,213517595,,-76.4859028,42.4386290,,,,,
,995,213517600,,-76.4859423,42.4395734,,,,,
,996,213517744,,-76.4899493,42.4914093,,,,,
,997,213517760,,-76.4883250,42.4918890,,,,,
,998,213517782,,-76.4863560,42.4935890,,,,,
,999,213518184,,-76.4704820,42.4646110,,,,,
,1000,213448460,,-76.4706290,42.4669761,,,,,
,1001,213518192,,-76.4706528,42.4680297,,,,,
,1002,213518231,,-76.4700060,42.4718940,,,,,
,1003,213518511,,-76.4985520,42.4506900,,,,,
,1004,213462789,,-76.4974580,42.4507180,,,,,
,1005,213518502,,-76.4996366,42.4506552,,,,,
,1006,213518518,,-76.5025040,42.4355580,,,,,
,1007,213494981,,-76.5025657,42.4367709,,,,,
,1008,213518519,,-76.5026550,42.4385190,,,,,
,1009,213518875,,-76.4615643,42.4476004,,,,,
,1010,213519449,,-76.4719280,42.4455366,,,,,
,1011,213519467,,-76.4719920,42.4475572,,,,,
,1012,213473347,,-76.4813360,42.4262650,,,,,
,1013,10726107178,,-76.4896075,42.4288177,,,,,
,1014,213448475,,-76.4681610,42.4670640,,,,,
,1015,213519777,,-76.4681480,42.4681040,,,,,
,1016,213519807,,-76.4661420,42.4690530,,,,,
,1017,213519810,,-76.4670470,42.4681143,,,,,
,1018,213426823,,-76.5152349,42.4388858,,,,,
,1019,12407159201,,-76.5132849,42.4385632,,,,,
,1020,213519904,,-76.4567034,42.4239829,,,,,
,1021,213410344,,-76.5036230,42.4334500,,,,,
,1022,213520152,,-76.4773180,42.4340480,,,,,
,1023,213437456,,-76.4775519,42.4378339,,,,,
,1024,213520140,,-76.4774580,42.4333670,,,,,
,1025,213520408,,-76.4484579,42.4232611,,,,,
,1026,213520434,,-76.4485290,42.4242530,,,,,
,1027,213520486,,-76.4506293,42.4248582,,,,,
,1028,213520497,,-76.4509926,42.4239110,,,,,
,1029,213466856,,-76.4880330,42.4977860,,,,,
,1030,12032616588,,-76.4798399,42.4831463,,,,,
,1031,213502675,,-76.4673310,42.4834100,,,,,
,1032,213521727,,-76.4896750,42.4353250,,,,,
,1033,3281285764,,-76.4963578,42.4239006,,,,,
,1034,213522578,,-76.4686270,42.3999930,,,,,
,1035,213522581,,-76.4686890,42.4015050,,,,,
,1036,213522681,,-76.5049093,42.4908992,,,,,
,1037,213502266,,-76.5462121,42.4735983,,,,,
,1038,213522756,,-76.5368640,42.4739120,,,,,
,1039,213522894,,-76.4824588,42.4215824,,,,,
,1040,213522917,,-76.5060890,42.4384110,,,,,
,1041,213441490,,-76.5060420,42.4375060,,,,,
,1042,213466994,,-76.5214610,42.4517390,,,,,
,1043,213437122,signal,-76.4776933,42.4411505,,,,,
,1044,213523139,,-76.4850627,42.4425844,,,,,
,1045,213436025,,-76.4852530,42.4427080,,,,,
,1046,213467589,,-76.4864624,42.4537209,,,,,
,1047,213523222,,-76.4858910,42.4556680,,,,,
,1048,213467587,,-76.4862329,42.4536747,,,,,
,1049,213520168,,-76.4775928,42.4388868,,,,,
,1050,213523302,,-76.4788084,42.4391112,,,,,
,1051,213523835,,-76.4727413,42.4297735,,,,,
,1052,213523865,,-76.4743262,42.4295115,,,,,
,1053,213524374,,-76.4787450,42.4708900,,,,,
,1054,213524377,,-76.4788790,42.4711760,,,,,
,1055,213522772,,-76.4813290,42.4724240,,,,,
,1056,213491925,signal,-76.5104910,42.4391810,,,,,
,1057,213525039,,-76.5101800,42.4384880,,,,,
,1058,213525408,,-76.4905627,42.4435767,,,,,
,1059,213525550,,-76.4943539,42.4434595,,,,,
,1060,213525768,,-76.5092013,42.4865202,,,,,
,1061,213525713,,-76.5076652,42.4912329,,,,,
,1062,213443169,,-76.5008836,42.4506734,,,,,
,1063,213525947,,-76.5011585,42.4506922,,,,,
,1064,213525949,,-76.5022070,42.4502230,,,,,
,1065,213480056,,-76.5032240,42.4497690,,,,,
,1066,213435811,signal,-76.5083010,42.4383460,,,,,
,1067,213526039,,-76.4762707,42.4870105,,,,,
,1068,213526535,,-76.4787550,42.4395010,,,,,
,1069,213526569,,-76.4803214,42.4398332,,,,,
,1070,213437158,,-76.4819938,42.4411666,,,,,
,1071,213437462,,-76.4787344,42.4378847,,,,,
,1072,213523098,,-76.4820260,42.4420660,,,,,
,1073,213527347,,-76.5124590,42.4340720,,,,,
,1074,213527344,,-76.5124670,42.4341840,,,,,
,1075,213527359,,-76.5123370,42.4342270,,,,,
,1076,213527358,,-76.5123340,42.4341090,,,,,
,1077,213528274,,-76.4725410,42.4784517,,,,,
,1078,826215240,,-76.4785031,42.4810965,,,,,
,1079,213528397,,-76.5236617,42.4564560,,,,,
,1080,213529287,,-76.5085540,42.4432280,,,,,
,1081,213529292,,-76.5068307,42.4432780,,,,,
,1082,213529303,,-76.4869509,42.4874961,,,,,
,1083,213529575,,-76.5129474,42.4426808,,,,,
,1084,10092638672,,-76.5125399,42.4450643,,,,,
,1085,213491952,signal,-76.5122856,42.4395181,,,,,
,1086,213437712,signal,-76.5122220,42.4399967,,,,,
,1087,213530360,,-76.5133210,42.4337810,,,,,
,1088,213530361,,-76.5133150,42.4336780,,,,,
,1089,213530367,,-76.5131830,42.4338460,,,,,
,1090,213530365,,-76.5131800,42.4337520,,,,,
,1091,213530686,,-76.4969140,42.4728709,,,,,
,1092,213530712,,-76.4988880,42.4721019,,,,,
,1093,213530993,,-76.4915810,42.4513030,,,,,
,1094,213531023,,-76.4921259,42.4516565,,,,,
,1095,213458017,,-76.5015250,42.4355890,,,,,
,1096,213531425,,-76.5066195,42.4353664,,,,,
,1097,213410359,,-76.5037360,42.4355200,,,,,
,1098,213502272,,-76.5467620,42.4748910,,,,,
,1099,213531723,,-76.5401900,42.4761680,,,,,
,1100,10037650136,,-76.4990524,42.4771193,,,,,
,1101,213532081,,-76.4918861,42.4595729,,,,,
,1102,213448229,,-76.4919433,42.4602581,,,,,
,1103,213532069,,-76.4909800,42.4579970,,,,,
,1104,213511479,,-76.4907500,42.4561990,,,,,
,1105,213532617,,-76.4846630,42.4094725,,,,,
,1106,213533079,,-76.5287600,42.4280200,,,,,
,1107,213533092,,-76.4881380,42.4536170,,,,,
,1108,213533118,,-76.4897000,42.4539530,,,,,
,1109,213502539,,-76.4683768,42.4536339,,,,,
,1110,213534540,,-76.4666861,42.4535890,,,,,
,1111,213422732,,-76.4786164,42.4884373,,,,,
,1112,213534653,,-76.4425407,42.4531741,,,,,
,1113,213506604,,-76.4402324,42.4531762,,,,,
,1114,213534768,,-76.4419406,42.4513164,,,,,
,1115,213436735,,-76.4426692,42.4536119,,,,,
,1116,9491355001,,-76.4485239,42.4363027,,,,,
,1117,10634626979,,-76.4487328,42.4408863,,,,,
,1118,213496204,,-76.4760600,42.4327410,,,,,
,1119,213534906,,-76.4786010,42.4339150,,,,,
,1120,213458732,,-76.4921465,42.4315166,,,,,
,1121,213534919,,-76.4869940,42.4304500,,,,,
,1122,1752640234,,-76.4496968,42.4215503,,,,,
,1123,213535033,,-76.4552632,42.4218512,,,,,
,1124,213535522,,-76.4708216,42.4294380,,,,,
,1125,213535517,,-76.4721252,42.4293394,,,,,
,1126,213535543,,-76.4935550,42.4423480,,,,,
,1127,213481967,,-76.4988530,42.4720340,,,,,
,1128,213536598,,-76.4797250,42.4636320,,,,,
,1129,213441399,,-76.4838708,42.4639767,,,,,
,1130,213463990,,-76.4784395,42.4783674,,,,,
,1131,213537901,,-76.4984670,42.4495470,,,,,
,1132,213462783,,-76.4973830,42.4495790,,,,,
,1133,213537954,,-76.4891359,42.4510727,,,,,
,1134,213538020,,-76.4861131,42.4358056,,,,,
,1135,213491581,,-76.5058469,42.4274306,,,,,
,1136,213448491,,-76.4586761,42.4672975,,,,,
,1137,213539753,,-76.4587617,42.4694147,,,,,
,1138,213454363,,-76.4568758,42.4755453,,,,,
,1139,213462787,,-76.4974250,42.4502410,,,,,
,1140,213503876,,-76.4962240,42.4502880,,,,,
,1141,213466326,,-76.4949790,42.4503220,,,,,
,1142,6208159050,,-76.5408819,42.4435250,,,,,
,1143,213540558,,-76.5427715,42.4422476,,,,,
,1144,213540531,,-76.5393769,42.4447035,,,,,
,1145,213540700,,-76.4928860,42.4423210,,,,,
,1146,213501743,,-76.4829093,42.4560094,,,,,
,1147,213442513,,-76.4839160,42.4552300,,,,,
,1148,213540760,,-76.4598460,42.4705200,,,,,
,1149,213540759,,-76.4601250,42.4703950,,,,,
,1150,10174588138,,-76.4599292,42.4747305,,,,,
,1151,213540802,,-76.4905260,42.4424180,,,,,
,1152,213540850,,-76.4905435,42.4427032,,,,,
,1153,213493981,signal,-76.4991670,42.4425900,,,,,
,1154,213462743,signal,-76.4969623,42.4426536,,,,,
,1155,213541074,,-76.4940058,42.4613781,,,,,
,1156,213437797,,-76.4973950,42.4195630,,,,,
,1157,213464838,,-76.5018880,42.4515830,,,,,
,1158,213541432,,-76.4737060,42.4718780,,,,,
,1159,213496564,,-76.4643710,42.4243620,,,,,
,1160,213543154,,-76.5075490,42.4842480,,,,,
,1161,213532357,,-76.5027940,42.4851570,,,,,
,1162,213448467,,-76.4689540,42.4670440,,,,,
,1163,213543507,,-76.4942060,42.4405430,,,,,
,1164,213477399,,-76.4954438,42.4405249,,,,,
,1165,7581419384,,-76.4916789,42.4406160,,,,,
,1166,213539488,,-76.4911120,42.4406330,,,,,
,1167,1010920862,,-76.4980913,42.4005056,,,,,
,1168,1010920879,,-76.4989077,42.4004554,,,,,
,1169,213443663,,-76.5003170,42.4001450,,,,,
,1170,213431584,,-76.5057837,42.4326966,,,,,
,1171,213486961,,-76.4986520,42.4520170,,,,,
,1172,213544571,,-76.4982360,42.4461140,,,,,
,1173,213544575,,-76.4983120,42.4472570,,,,,
,1174,213485077,,-76.5004328,42.4621697,,,,,
,1175,213462770,,-76.4972340,42.4472890,,,,,
,1176,213503875,,-76.4960410,42.4473230,,,,,
,1177,213466323,,-76.4948150,42.4473610,,,,,
,1178,4051723363,,-76.5001493,42.4579622,,,,,
,1179,213492391,,-76.4851430,42.4393150,,,,,
,1180,213546966,,-76.4808913,42.4869192,,,,,
,1181,213546995,,-76.5021490,42.4798790,,,,,
,1182,213547004,,-76.5025560,42.4808780,,,,,
,1183,213547060,,-76.5032080,42.4780100,,,,,
,1184,10572200617,,-76.4912304,42.4472789,,,,,
,1185,5254465381,,-76.5236611,42.4568913,,,,,
,1186,213492392,,-76.4851572,42.4396399,,,,,
,1187,213548868,,-76.4707340,42.4264650,,,,,
,1188,213548952,,-76.4636830,42.4228490,,,,,
,1189,213548966,,-76.4636720,42.4227910,,,,,
,1190,213482071,,-76.4869310,42.4686990,,,,,
,1191,213469579,,-76.4856720,42.4687790,,,,,
,1192,213441459,,-76.4812771,42.4697549,,,,,
,1193,213417112,,-76.4826610,42.4341860,,,,,
,1194,213525105,,-76.4857074,42.4837284,,,,,
,1195,213494268,,-76.4879936,42.4838038,,,,,
,1196,213550443,,-76.5369400,42.4754100,,,,,
,1197,213550868,,-76.5387941,42.4192310,,,,,
,1198,213467610,,-76.4880900,42.4537570,,,,,
,1199,213469006,,-76.5064823,42.4445630,,,,,
,1200,213551290,,-76.5079250,42.4463340,,,,,
,1201,213551506,,-76.4867614,42.4510203,,,,,
,1202,213436161,,-76.4859112,42.4512831,,,,,
,1203,213551456,,-76.4838782,42.4513711,,,,,
,1204,4874014497,,-76.4923813,42.4493580,,,,,
,1205,213504973,,-76.4930670,42.4472540,,,,,
,1206,213466315,,-76.4944309,42.4433696,,,,,
,1207,213448490,,-76.4599670,42.4672664,,,,,
,1208,213551978,,-76.4600380,42.4686170,,,,,
,1209,213439230,,-76.5234293,42.4177001,,,,,
,1210,213552201,,-76.5249805,42.4183061,,,,,
,1211,213466522,,-76.4457993,42.4226195,,,,,
,1212,213542900,,-76.3821926,42.3954466,,,,,
,1213,12427049027,,-76.5018409,42.4497706,,,,,
,1214,12427049031,,-76.5019120,42.4498585,,,,,
,1215,213553105,,-76.5014640,42.4493050,,,,,
,1216,5249411150,,-76.5007466,42.4484169,,,,,
,1217,213553141,,-76.4917154,42.4520850,,,,,
,1218,213437527,,-76.4817845,42.4375003,,,,,
,1219,213542751,,-76.4541340,42.4177110,,,,,
,1220,213491594,,-76.5041970,42.4288670,,,,,
,1221,213491604,,-76.5024450,42.4304980,,,,,
,1222,6925787451,,-76.5016809,42.4313176,,,,,
,1223,213458728,,-76.4923910,42.4309440,,,,,
,1224,213502613,,-76.4645260,42.4720050,,,,,
,1225,213449675,,-76.4768841,42.4644562,,,,,
,1226,213554396,,-76.4780810,42.4633880,,,,,
,1227,213435389,,-76.5004482,42.4609316,,,,,
,1228,213462763,,-76.4971610,42.4461470,,,,,
,1229,213503873,,-76.4959800,42.4461850,,,,,
,1230,213466321,,-76.4947510,42.4462280,,,,,
,1231,213415948,,-76.4841485,42.4970119,,,,,
,1232,213467624,,-76.4888200,42.4542120,,,,,
,1233,10186918561,,-76.5009947,42.4495148,,,,,
,1234,213480053,,-76.5024860,42.4488460,,,,,
,1235,213435814,signal,-76.5083420,42.4392550,,,,,
,1236,213437685,signal,-76.5083860,42.4401140,,,,,
,1237,213558265,,-76.5061258,42.4490255,,,,,
,1238,1315762582,,-76.5044503,42.4505218,,,,,
,1239,213559593,,-76.5222699,42.4487115,,,,,
,1240,213467003,,-76.5207042,42.4508798,,,,,
,1241,213559679,,-76.4954270,42.4549320,,,,,
,1242,213446198,,-76.4957930,42.4548950,,,,,
,1243,213446195,,-76.4955860,42.4546460,,,,,
,1244,213560317,,-76.5014210,42.4533900,,,,,
,1245,213410347,,-76.5036460,42.4338500,,,,,
,1246,6444181010,,-76.4988163,42.4350256,,,,,
,1247,213544538,,-76.5058312,42.4342654,,,,,
,1248,213560404,,-76.4424630,42.4311110,,,,,
,1249,213516826,,-76.4424370,42.4321420,,,,,
,1250,213454760,,-76.5261700,42.4286890,,,,,
,1251,213561146,,-76.4927780,42.4720860,,,,,
,1252,213561204,,-76.5029870,42.3992850,,,,,
,1253,213561231,,-76.5017520,42.3999420,,,,,
,1254,213561259,,-76.5032260,42.4002380,,,,,
,1255,4873078885,,-76.4818317,42.4764679,,,,,
,1256,4873078890,,-76.4819487,42.4764850,,,,,
,1257,213561759,,-76.4895092,42.4766156,,,,,
,1258,213561753,,-76.4833544,42.4762458,,,,,
,1259,213561914,,-76.4914710,42.4545200,,,,,
,1260,213561928,,-76.4922610,42.4544190,,,,,
,1261,213561943,,-76.4913680,42.4542100,,,,,
,1262,213553166,,-76.4799620,42.4389270,,,,,
,1263,213437130,,-76.4803699,42.4411034,,,,,
,1264,213562626,,-76.4747358,42.4765809,,,,,
,1265,213492755,,-76.5207070,42.4392080,,,,,
,1266,213562686,,-76.5208640,42.4435020,,,,,
,1267,213468618,,-76.5067200,42.4410820,,,,,
,1268,213502697,,-76.4676631,42.4900662,,,,,
,1269,12032229853,,-76.4709667,42.4899849,,,,,
,1270,213458777,,-76.4927750,42.4376710,,,,,
,1271,9167918307,,-76.4900743,42.4368079,,,,,
,1272,213458786,,-76.4930455,42.4380324,,,,,
,1273,213458765,,-76.4923140,42.4358760,,,,,
,1274,213504305,,-76.4900216,42.4367419,,,,,
,1275,213514457,,-76.4981780,42.4369113,,,,,
,1276,213494992,signal,-76.4988870,42.4368868,,,,,
,1277,1312550490,,-76.4954549,42.4392424,,,,,
,1278,213556797,,-76.4988289,42.4353939,,,,,
,1279,213549115,,-76.4988302,42.4355007,,,,,
,1280,12466045684,,-76.4988790,42.4365495,,,,,
,1281,213549051,,-76.5078453,42.4362974,,,,,
,1282,213410357,,-76.5036696,42.4342780,,,,,
,1283,213458019,signal,-76.5015893,42.4368034,,,,,
,1284,213458014,,-76.5014770,42.4346080,,,,,
,1285,213458005,,-76.5014727,42.4345300,,,,,
,1286,268081543,,-76.5036514,42.4339364,,,,,
,1287,12457539023,,-76.5036655,42.4341983,,,,,
,1288,6342326410,,-76.5082037,42.4363457,,,,,
,1289,213435797,,-76.5081917,42.4360219,,,,,
,1290,213435807,signal,-76.5082181,42.4367548,,,,,
,1291,213532827,,-76.4988502,42.4346235,,,,,
,1292,213556788,,-76.4987363,42.4322160,,,,,
,1293,213491960,,-76.5144656,42.4407286,,,,,
,1294,213491969,,-76.5150546,42.4411303,,,,,
,1295,213434925,,-76.5005010,42.4551490,,,,,
,1296,213435452,,-76.5005960,42.4551750,,,,,
,1297,213435468,,-76.5009216,42.4545360,,,,,
,1298,213435481,,-76.5023778,42.4527948,,,,,
,1299,213546058,,-76.4999023,42.4545817,,,,,
,1300,213546085,,-76.4998820,42.4542690,,,,,
,1301,213437670,signal,-76.4990500,42.4404030,,,,,
,1302,213442110,signal,-76.4990276,42.4395493,,,,,
,1303,213513690,,-76.5085715,42.4458726,,,,,
,1304,213491383,signal,-76.5067088,42.4483929,,,,,
,1305,213435809,,-76.5082627,42.4374479,,,,,
,1306,213504264,,-76.4853766,42.4332609,,,,,
,1307,9167918304,,-76.4899803,42.4366963,,,,,
,1308,213468583,,-76.5142864,42.4409849,,,,,
,1309,213468558,,-76.5149968,42.4413562,,,,,
,1310,3044881751,,-76.5153640,42.4525143,,,,,
,1311,12863025790,,-76.5148943,42.4523744,,,,,
,1312,213447446,,-76.5196272,42.4577512,,,,,
,1313,213529700,,-76.5135204,42.4432112,,,,,
,1314,213529715,,-76.5141675,42.4441854,,,,,
,1315,213468626,signal,-76.5008320,42.4412630,,,,,
,1316,213444983,signal,-76.5018110,42.4412320,,,,,
,1317,213503856,signal,-76.4956788,42.4405207,,,,,
,1318,213437717,,-76.5134043,42.4400813,,,,,
,1319,213437730,,-76.5147581,42.4399997,,,,,
,1320,213468590,,-76.5133251,42.4408870,,,,,
,1321,213468599,,-76.5120502,42.4409075,,,,,
,1322,563170932,,-76.5116489,42.4409193,,,,,
,1323,1312550445,,-76.5108594,42.4409476,,,,,
,1324,10102434935,,-76.5131747,42.4399561,,,,,
,1325,10102434932,,-76.5130985,42.4399181,,,,,
,1326,213491950,,-76.5121186,42.4394387,,,,,
,1327,213491942,,-76.5117568,42.4393080,,,,,
,1328,213503863,signal,-76.4957938,42.4426944,,,,,
,1329,213440804,,-76.4937177,42.4394349,,,,,
,1330,213437692,signal,-76.5105959,42.4400434,,,,,
,1331,213525037,,-76.5100620,42.4382910,,,,,
,1332,213525021,,-76.5092240,42.4374923,,,,,
,1333,213431222,,-76.5096182,42.4337536,,,,,
,1334,213411656,signal,-76.4841690,42.4814870,,,,,
,1335,577379668,,-76.4840680,42.4813482,,,,,
,1336,577379732,,-76.4836914,42.4808223,,,,,
,1337,213425004,,-76.4946900,42.4801210,,,,,
,1338,835863756,,-76.4982935,42.4800151,,,,,
,1339,577379755,,-76.4993700,42.4784277,,,,,
,1340,213424981,,-76.4994543,42.4787326,,,,,
,1341,835863710,,-76.4994731,42.4788269,,,,,
,1342,213468354,,-76.5100260,42.4970710,,,,,
,1343,213435113,,-76.4630505,42.4826185,,,,,
,1344,3473140604,,-76.4645298,42.4825610,,,,,
,1345,213435349,,-76.4989927,42.4632400,,,,,
,1346,213435344,,-76.4986247,42.4641162,,,,,
,1347,213434991,,-76.4985200,42.4638119,,,,,
,1348,213434984,,-76.4988830,42.4630604,,,,,
,1349,213558285,,-76.5041352,42.4509442,,,,,
,1350,213460225,,-76.5325289,42.4140223,,,,,
,1351,819447164,signal,-76.5314001,42.4145013,,,,,
,1352,213436058,signal,-76.4850531,42.4451676,,,,,
,1353,10176607512,,-76.4855673,42.4483683,,,,,
,1354,213421558,,-76.5005400,42.4674680,,,,,
,1355,213460248,,-76.5293433,42.4153456,,,,,
,1356,2407171940,,-76.5256361,42.4168021,,,,,
,1357,213460243,,-76.5310484,42.4146303,,,,,
,1358,213435102,signal,-76.4672553,42.4821790,,,,,
,1359,3473140600,,-76.4652682,42.4823480,,,,,
,1360,4890513765,signal,-76.4672712,42.4823654,,,,,
,1361,213411640,,-76.4900440,42.4807310,,,,,
,1362,213432680,,-76.5129423,42.4364489,,,,,
,1363,213454742,,-76.5272160,42.4267200,,,,,
,1364,213454738,,-76.5274709,42.4256348,,,,,
,1365,213454674,,-76.5313718,42.4149063,,,,,
,1366,213492770,,-76.4513330,42.4958710,,,,,
,1367,213561830,,-76.4649992,42.4982882,,,,,
,1368,5239016731,,-76.4956516,42.4814788,,,,,
,1369,5223767903,,-76.4676110,42.4786136,,,,,
,1370,829673662,,-76.4789792,42.4937383,,,,,
,1371,213448504,,-76.4501122,42.4675104,,,,,
,1372,6164446947,,-76.4505744,42.4788328,,,,,
,1373,213454411,,-76.4806176,42.4495256,,,,,
,1374,213420978,,-76.5460630,42.4044950,,,,,
,1375,3587836295,,-76.5330470,42.4138105,,,,,
,1376,213468615,signal,-76.5084340,42.4410230,,,,,
,1377,5219191769,,-76.5094983,42.4409943,,,,,
,1378,1010920850,,-76.4934228,42.3993603,,,,,
,1379,8786856319,,-76.4948125,42.4379015,,,,,
,1380,213458797,,-76.4949631,42.4383894,,,,,
,1381,10092638686,,-76.5125625,42.4414568,,,,,
,1382,213468596,signal,-76.5124808,42.4409034,,,,,
,1383,213458758,,-76.4921358,42.4349600,,,,,
,1384,10900388055,,-76.4920831,42.4348118,,,,,
,1385,1043155196,,-76.5410214,42.4653340,,,,,
,1386,1043155198,,-76.5430611,42.4644973,,,,,
,1387,213437160,,-76.4830630,42.4414170,,,,,
,1388,213437483,,-76.4817203,42.4375754,,,,,
,1389,213454546,,-76.5054804,42.4613528,,,,,
,1390,213454574,,-76.5070066,42.4596902,,,,,
,1391,213454533,,-76.5027309,42.4625071,,,,,
,1392,213498619,,-76.5146990,42.4255212,,,,,
,1393,1045328334,,-76.5118112,42.4270189,,,,,
,1394,1045327876,,-76.5120529,42.4298135,,,,,
,1395,1045328281,,-76.5121041,42.4298793,,,,,
,1396,1045329053,,-76.5112828,42.4301020,,,,,
,1397,1236778371,,-76.5090773,42.4303291,,,,,
,1399,213450100,,-76.4962345,42.4222196,,,,,
,1401,1236778002,,-76.5087448,42.4304307,,,,,
,1402,1312151421,,-76.5118918,42.4285684,,,,,
,1403,1045327973,,-76.5006675,42.4130807,,,,,
,1404,1045328996,,-76.5008620,42.4141706,,,,,
,1405,1045329055,,-76.5132951,42.4295814,,,,,
,1406,1045327762,,-76.5116861,42.4299516,,,,,
,1407,1045328979,,-76.5112876,42.4301844,,,,,
,1408,1045329068,,-76.5116944,42.4300343,,,,,
,1409,1045328955,,-76.4987458,42.4140151,,,,,
,1410,1045327807,,-76.4993145,42.4126011,,,,,
,1411,1046346819,,-76.5314875,42.4494950,,,,,
,1412,10181381096,,-76.5308540,42.4495118,,,,,
,1413,213511263,,-76.4896472,42.4431102,,,,,
,1414,3221053606,,-76.4895530,42.4435396,,,,,
,1415,213511272,,-76.4893668,42.4447325,,,,,
,1416,1236778437,,-76.4896118,42.4432715,,,,,
,1417,213533132,,-76.4891122,42.4450254,,,,,
,1418,1226731192,,-76.4892339,42.4448830,,,,,
,1419,1226731193,,-76.4895357,42.4450550,,,,,
,1420,2095832784,,-76.4860554,42.4455718,,,,,
,1421,213514890,,-76.4866200,42.4449022,,,,,
,1422,1227313461,,-76.4808248,42.4503154,,,,,
,1423,10231202723,,-76.4807162,42.4506951,,,,,
,1424,1227313440,,-76.4797673,42.4485176,,,,,
,1425,213526371,,-76.4391360,42.4586870,,,,,
,1426,213448521,,-76.4483733,42.4677468,,,,,
,1427,213487500,,-76.4706982,42.4530563,,,,,
,1428,213487495,,-76.4703484,42.4532188,,,,,
,1429,213484982,,-76.4716520,42.4529058,,,,,
,1430,213487471,,-76.4683985,42.4520084,,,,,
,1431,213487383,,-76.4666783,42.4513800,,,,,
,1432,213441847,,-76.4813191,42.4518759,,,,,
,1433,213511364,,-76.4898275,42.4520966,,,,,
