name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1434,213511372,,-76.4897894,42.4526282,,,,,
,1435,11026967446,,-76.4946737,42.4531536,,,,,
,1436,213446187,,-76.4946780,42.4533969,,,,,
,1437,213513968,,-76.4515631,42.4527767,,,,,
,1438,213513851,,-76.4539896,42.4520312,,,,,
,1439,213446210,,-76.4969098,42.4560487,,,,,
,1440,213436718,,-76.4494820,42.4509219,,,,,
,1441,1236778400,signal,-76.5079955,42.4315707,,,,,
,1442,1236778326,,-76.5087447,42.4315480,,,,,
FlixBus Ithaca,1443,7272446140,,-76.5097135,42.4316759,,,,,
,1444,1236778247,,-76.5090830,42.4304246,,,,,
,1445,10184981547,,-76.5090375,42.4295520,,,,,
,1446,213460350,,-76.5087789,42.4277287,,,,,
,1447,1315762566,,-76.5011082,42.4318855,,,,,
,1448,1236835137,,-76.5014772,42.4315432,,,,,
,1449,6925787448,,-76.5013320,42.4316779,,,,,
,1450,213458027,,-76.5013885,42.4317744,,,,,
,1451,5248096819,,-76.4999913,42.4557452,,,,,
,1452,1240450261,,-76.4984653,42.4567346,,,,,
,1453,1244429560,,-76.4646394,42.4874928,,,,,
,1454,1264187735,,-76.5116008,42.4400203,,,,,
,1455,1264187764,,-76.5120066,42.4400091,,,,,
,1456,1300370270,,-76.5043648,42.4084678,,,,,
,1457,1300370326,,-76.5050020,42.4065240,,,,,
,1458,11026967444,,-76.4852522,42.4431272,,,,,
,1459,213436036,,-76.4852089,42.4429473,,,,,
,1460,213436039,,-76.4852850,42.4432718,,,,,
,1461,213491386,,-76.5065294,42.4481753,,,,,
,1462,213503868,,-76.4958145,42.4433333,,,,,
,1463,213410364,,-76.5038370,42.4375710,,,,,
,1464,1312550032,,-76.4953285,42.4396153,,,,,
,1465,1315586557,,-76.4945218,42.4432111,,,,,
,1466,1043343690,,-76.4944924,42.4432772,,,,,
,1467,213500085,,-76.5019571,42.4478268,,,,,
,1468,1315586559,,-76.5017967,42.4478993,,,,,
,1469,213503871,,-76.4958205,42.4434419,,,,,
,1470,213469019,,-76.5010462,42.4469790,,,,,
,1471,213469017,,-76.5012016,42.4469121,,,,,
,1472,213480050,,-76.5017420,42.4479240,,,,,
,1473,213558274,,-76.5052040,42.4500010,,,,,
,1474,213558277,,-76.5045378,42.4505880,,,,,
,1475,1315762584,,-76.5040402,42.4508927,,,,,
,1477,11028093424,,-76.4747364,42.4435705,,,,,
,1478,213436676,,-76.4702151,42.4437293,,,,,
,1479,213436679,,-76.4696673,42.4437504,,,,,
,1480,213436698,,-76.4649168,42.4449629,,,,,
,1481,213460309,,-76.5201270,42.4195570,,,,,
,1482,213456621,signal,-76.5148030,42.4239100,,,,,
,1483,213460324,,-76.5137650,42.4248029,,,,,
,1484,1045328892,signal,-76.5112808,42.4263738,,,,,
,1485,1319459213,,-76.4652285,42.4385799,,,,,
,1486,6343045965,,-76.4631666,42.4386287,,,,,
,1487,1319459691,,-76.4626697,42.4386384,,,,,
,1488,1319459517,,-76.4627796,42.4386370,,,,,
,1489,213439215,,-76.5220195,42.4171556,,,,,
,1490,213436605,,-76.4764250,42.4427190,,,,,
,1491,11028093423,,-76.4766172,42.4431928,,,,,
,1492,213460277,,-76.5241981,42.4173885,,,,,
,1493,213460279,,-76.5237966,42.4175581,,,,,
,1494,3374192920,,-76.4758257,42.4452577,,,,,
,1495,213454433,,-76.4798108,42.4452586,,,,,
,1496,213534876,,-76.4487467,42.4411853,,,,,
,1497,213432139,,-76.4704541,42.4443461,,,,,
,1498,213432154,,-76.4710560,42.4448640,,,,,
,1499,12230077130,,-76.4948790,42.4485000,,,,,
,1500,213466330,,-76.4950430,42.4509110,,,,,
,1501,213551576,,-76.4918381,42.4495837,,,,,
,1502,213511300,,-76.4903491,42.4492908,,,,,
,1503,1320832504,,-76.4755417,42.4553317,,,,,
,1504,213482371,,-76.4870930,42.4594350,,,,,
,1505,213465838,,-76.4512880,42.4946380,,,,,
,1506,213461414,,-76.4625602,42.4875901,,,,,
,1507,213461418,,-76.4640740,42.4875030,,,,,
,1508,213474486,,-76.4485594,42.4145900,,,,,
,1509,213474336,,-76.4524879,42.4124995,,,,,
,1511,213461671,,-76.4649642,42.4873373,,,,,
,1512,213474422,,-76.4541920,42.4109955,,,,,
,1513,213474428,,-76.4539609,42.4113498,,,,,
,1514,7502432810,,-76.4951579,42.4404885,,,,,
,1515,213464230,,-76.4643348,42.4358681,,,,,
,1516,213464102,,-76.4634046,42.4349178,,,,,
,1517,213526919,,-76.4838350,42.4365449,,,,,
,1518,213529944,,-76.5412222,42.4951078,,,,,
,1519,213529948,,-76.5414392,42.4954650,,,,,
,1520,213530119,,-76.5841624,42.5350124,,,,,
,1521,213463312,,-76.5142945,42.4101112,,,,,
,1522,7697818546,,-76.5218195,42.3909237,,,,,
,1523,213501762,,-76.4837550,42.4569070,,,,,
,1524,213495881,,-76.4823097,42.4546825,,,,,
,1525,213442529,,-76.4852090,42.4560550,,,,,
,1526,2108342479,,-76.4845408,42.4587037,,,,,
,1527,2108353255,,-76.4707385,42.4489099,,,,,
,1528,213482333,,-76.4741248,42.4494881,,,,,
,1529,213468313,,-76.5093170,42.4811570,,,,,
,1530,213470786,,-76.5222240,42.4367030,,,,,
,1531,2153581791,,-76.5062169,42.4489259,,,,,
,1532,213522691,,-76.5049520,42.4918636,,,,,
,1533,213435791,signal,-76.5080410,42.4326220,,,,,
,1534,213454357,,-76.4582623,42.4754916,,,,,
,1535,5239241979,,-76.4785998,42.4888595,,,,,
,1536,2419479290,,-76.4760272,42.4898507,,,,,
,1537,213506524,,-76.4629610,42.4359210,,,,,
,1538,4553086288,,-76.4640878,42.4361814,,,,,
,1539,2482979024,,-76.5000693,42.4705036,,,,,
,1540,213466505,,-76.4459385,42.4207827,,,,,
,1541,3007889051,,-76.4597031,42.4384249,,,,,
,1542,10231959486,,-76.4979855,42.4046975,,,,,
,1543,3007889022,,-76.4978543,42.4049494,,,,,
,1544,3007889024,,-76.4975865,42.4049595,,,,,
,1545,3226665003,,-76.5021061,42.4040859,,,,,
,1546,11115180827,,-76.5152250,42.4526698,,,,,
,1547,213458022,signal,-76.5016740,42.4385500,,,,,
,1548,213513554,,-76.5006920,42.4385810,,,,,
,1549,3281285752,,-76.4915264,42.4233061,,,,,
,1550,213448711,,-76.4917107,42.4246021,,,,,
,1551,213483664,,-76.4920212,42.4250979,,,,,
,1552,6760877328,,-76.4957308,42.4242431,,,,,
,1553,3281285776,,-76.4939941,42.4246956,,,,,
,1554,6760877329,,-76.4939309,42.4247010,,,,,
,1555,6760866103,,-76.4935158,42.4247644,,,,,
,1556,3425415175,,-76.5043114,42.4318853,,,,,
,1557,213431632,,-76.5042299,42.4317910,,,,,
,1558,3473140601,,-76.4645321,42.4824457,,,,,
,1559,3473140603,,-76.4651249,42.4825347,,,,,
,1560,3473140599,,-76.4328226,42.4784344,,,,,
,1561,3473140602,,-76.4653454,42.4825196,,,,,
,1562,213437517,,-76.4839535,42.4376785,,,,,
,1563,213462736,signal,-76.4968412,42.4404861,,,,,
,1564,3520036174,,-76.4963391,42.4405010,,,,,
,1565,213444986,,-76.5018760,42.4425140,,,,,
,1566,213444989,,-76.5019220,42.4434230,,,,,
,1567,213444992,,-76.5019790,42.4445170,,,,,
,1568,213512637,,-76.4950194,42.4384913,,,,,
,1569,213443023,,-76.4589459,42.4011508,,,,,
,1570,213428761,,-76.4151286,42.3748992,,,,,
,1571,213478590,,-76.4911471,42.4290821,,,,,
,1572,5099726229,,-76.4957606,42.4228072,,,,,
,1573,213450109,,-76.4956611,42.4226299,,,,,
,1574,213483644,,-76.4931280,42.4256350,,,,,
,1575,6760877330,,-76.4943161,42.4254838,,,,,
,1576,213483629,,-76.4942960,42.4254890,,,,,
,1577,213483640,,-76.4932980,42.4256510,,,,,
,1578,6760866141,,-76.4943675,42.4254704,,,,,
,1579,213483632,,-76.4938880,42.4255940,,,,,
,1580,213483634,,-76.4936380,42.4256370,,,,,
,1581,213483637,,-76.4934690,42.4256480,,,,,
,1582,213472434,,-76.5009960,42.4445430,,,,,
,1583,213409892,,-76.4994789,42.4445899,,,,,
,1584,213491389,,-76.5058700,42.4473380,,,,,
,1585,8423714845,,-76.5024375,42.4476112,,,,,
,1586,213469010,,-76.5043750,42.4454890,,,,,
,1587,213472430,,-76.5035480,42.4444690,,,,,
,1588,213464865,signal,-76.4997290,42.4519800,,,,,
,1589,213462793,,-76.4975430,42.4520540,,,,,
,1590,213462800,,-76.4975843,42.4527949,,,,,
,1591,213446177,,-76.4946700,42.4528880,,,,,
,1592,213446179,,-76.4946723,42.4530748,,,,,
,1593,6342326022,,-76.4792223,42.4813299,,,,,
,1594,4900050665,,-76.4706115,42.4819553,,,,,
,1595,213415434,signal,-76.4835740,42.4806570,,,,,
,1596,4874404764,,-76.4876764,42.4867118,,,,,
,1597,213494258,,-76.4886867,42.4824057,,,,,
,1598,5296188789,,-76.5016202,42.4394622,,,,,
,1599,5296188807,,-76.5008553,42.4394863,,,,,
,1600,213456871,,-76.5189990,42.4390370,,,,,
,1601,12016053421,,-76.5237300,42.4394832,,,,,
,1602,213528431,,-76.5296210,42.4605320,,,,,
,1603,4551333308,,-76.5387267,42.4660675,,,,,
,1604,213425501,,-76.5417788,42.4679247,,,,,
,1605,213507091,,-76.5422700,42.4682380,,,,,
,1606,213528665,,-76.6369163,42.5294335,,,,,
,1607,6903081261,,-76.4966449,42.4404926,,,,,
,1608,213493974,,-76.5008940,42.4425410,,,,,
,1609,7502107066,,-76.4974152,42.4386788,,,,,
,1610,413304139,signal,-76.4973758,42.4386805,,,,,
,1611,11140753640,,-76.4952266,42.4388335,,,,,
,1612,5906769085,,-76.4993920,42.4368695,,,,,
,1613,213410367,,-76.5038820,42.4384800,,,,,
,1614,10268088341,,-76.5023654,42.4312774,,,,,
,1615,213435776,signal,-76.5078847,42.4295928,,,,,
,1616,3771360781,,-76.5125159,42.4364577,,,,,
,1617,1236778082,,-76.5097041,42.4315195,,,,,
,1618,1045328451,,-76.5133105,42.4296889,,,,,
,1619,12814072266,,-76.5048333,42.4536079,,,,,
,1620,10906838637,,-76.5059030,42.4529132,,,,,
,1621,12814072271,,-76.5060108,42.4530463,,,,,
,1622,1056981694,,-76.5062977,42.4534246,,,,,
,1623,213443179,,-76.5009900,42.4518415,,,,,
,1624,4365755867,,-76.6224973,42.4512242,,,,,
,1625,213540503,,-76.5399627,42.4482091,,,,,
,1626,4365755865,,-76.5311862,42.4484474,,,,,
,1627,213441460,,-76.4811010,42.4697610,,,,,
,1628,213448409,,-76.4783924,42.4687667,,,,,
,1629,213441474,,-76.4799911,42.4698602,,,,,
,1630,213442086,,-76.4910276,42.4392892,,,,,
,1631,213441841,,-76.4824857,42.4511189,,,,,
,1632,213484956,,-76.4698690,42.4475490,,,,,
,1633,213541201,,-76.4668693,42.4473545,,,,,
,1634,6340679195,,-76.4673802,42.4475341,,,,,
,1635,9491355713,,-76.4749973,42.4494157,,,,,
,1636,2095791399,,-76.4794503,42.4508942,,,,,
,1637,213448412,,-76.4781040,42.4686263,,,,,
,1638,5087461818,,-76.4669281,42.4768058,,,,,
,1639,213502621,,-76.4646620,42.4728310,,,,,
,1640,4890502029,,-76.4670435,42.4790493,,,,,
,1641,2459801955,,-76.4657550,42.4808665,,,,,
,1642,2459801957,,-76.4665109,42.4808434,,,,,
,1643,213456451,,-76.4619252,42.4747165,,,,,
,1644,213467570,,-76.4849666,42.4535798,,,,,
,1645,213468079,signal,-76.4824256,42.4789362,,,,,
,1646,5223888945,,-76.4695902,42.4861245,,,,,
,1647,213492870,,-76.4674530,42.4861820,,,,,
,1648,826215212,,-76.4697236,42.4963345,,,,,
,1649,213502796,,-76.4717110,42.5069862,,,,,
,1650,213461431,,-76.4649870,42.4874730,,,,,
,1652,3572200198,,-76.4963842,42.4204608,,,,,
,1653,3572200200,,-76.4964039,42.4204874,,,,,
,1654,3572200201,,-76.4961984,42.4205039,,,,,
,1655,3572200202,,-76.4964084,42.4205176,,,,,
,1656,3639393307,,-76.4760516,42.4336806,,,,,
,1657,3683053647,,-76.5006158,42.4394932,,,,,
,1658,10767186279,,-76.4900952,42.4925643,,,,,
,1659,213525151,,-76.4906063,42.5015255,,,,,
,1660,213525140,,-76.4900816,42.4922063,,,,,
,1661,213472408,,-76.5113166,42.4442521,,,,,
,1662,213513681,,-76.5096030,42.4445180,,,,,
,1663,213546035,,-76.5001303,42.4576891,,,,,
,1664,1240450207,,-76.5000597,42.4566786,,,,,
,1665,213410342,,-76.5035863,42.4327571,,,,,
,1666,4849811301,,-76.5013219,42.4425292,,,,,
,1667,12427049028,,-76.5008347,42.4498453,,,,,
,1668,213443166,,-76.5008205,42.4495945,,,,,
,1669,213490755,,-76.4796720,42.4431414,,,,,
,1670,213490788,,-76.4814778,42.4441370,,,,,
,1671,5780807135,,-76.4815751,42.4452231,,,,,
,1672,7511513301,,-76.4815979,42.4463853,,,,,
,1673,213490706,,-76.4768149,42.4431571,,,,,
,1674,7511457958,,-76.4768347,42.4431532,,,,,
,1675,213468611,signal,-76.5106470,42.4409530,,,,,
,1676,4084150727,,-76.5106326,42.4406960,,,,,
,1677,213420692,,-76.4750371,42.4590325,,,,,
,1678,213449698,,-76.4782285,42.4684491,,,,,
,1679,213437402,signal,-76.4645545,42.4363114,,,,,
,1680,2482979019,,-76.4584123,42.4350446,,,,,
,1681,6342326411,,-76.4628780,42.4359045,,,,,
,1682,4842581323,,-76.4832311,42.4514076,,,,,
,1683,5084945725,,-76.4825295,42.4513672,,,,,
,1684,213435485,,-76.5028301,42.4522408,,,,,
,1685,4874404900,,-76.4869302,42.4855999,,,,,
,1686,213485806,signal,-76.4851546,42.4829155,,,,,
,1687,4873081404,,-76.4846303,42.4821476,,,,,
,1688,826201820,signal,-76.4862571,42.4825591,,,,,
,1689,4873078450,,-76.4857484,42.4827113,,,,,
,1690,4873081401,,-76.4849825,42.4826669,,,,,
,1691,4873078887,,-76.4817981,42.4759743,,,,,
,1692,213507120,,-76.4817566,42.4753598,,,,,
,1693,4873097830,,-76.4807974,42.4711147,,,,,
,1694,4874404765,,-76.4883489,42.4877254,,,,,
,1695,213525134,,-76.4899165,42.4912849,,,,,
,1696,4896174271,,-76.4869858,42.4856888,,,,,
,1697,213427161,,-76.4650674,42.4786671,,,,,
,1698,4890502032,,-76.4671801,42.4814973,,,,,
,1699,4890513764,,-76.4673099,42.4830453,,,,,
,1700,4900050666,,-76.4702106,42.4819840,,,,,
,1701,213479678,,-76.4799440,42.4842770,,,,,
,1702,5087461817,,-76.4669650,42.4777069,,,,,
,1703,213502655,,-76.4669492,42.4774165,,,,,
,1704,213474107,,-76.4669407,42.4769929,,,,,
,1705,213436703,signal,-76.4607186,42.4465787,,,,,
,1706,6164446946,,-76.4493511,42.4509786,,,,,
,1707,213436757,,-76.4362874,42.4558867,,,,,
,1708,213418913,,-76.4488980,42.4441460,,,,,
,1709,5092044791,,-76.4519828,42.4439998,,,,,
,1710,213494330,,-76.4886609,42.4817638,,,,,
,1711,5099726230,,-76.4947927,42.4230515,,,,,
,1712,5099726231,,-76.4948434,42.4232406,,,,,
,1713,213448530,,-76.4478020,42.4680570,,,,,
,1714,213448159,,-76.4304780,42.4720340,,,,,
,1715,5079124480,,-76.4803083,42.4697526,,,,,
,1716,213533315,,-76.4657833,42.4459509,,,,,
,1717,213541218,,-76.4653392,42.4455321,,,,,
,1718,5191230467,,-76.5098027,42.4392108,,,,,
,1719,5195362205,,-76.4815442,42.4448893,,,,,
,1720,213518868,,-76.4609963,42.4469747,,,,,
,1721,213464132,,-76.4702858,42.4433641,,,,,
,1722,213464193,,-76.4663330,42.4400799,,,,,
,1723,5219191771,,-76.5085386,42.4429492,,,,,
,1724,5219191770,,-76.5085871,42.4438398,,,,,
,1725,12310602258,,-76.4655878,42.4385473,,,,,
,1726,1044053129,,-76.4655610,42.4384801,,,,,
,1727,1044052887,,-76.4657414,42.4388161,,,,,
,1728,12310597302,,-76.4647302,42.4366825,,,,,
,1729,6343045963,,-76.4653462,42.4380027,,,,,
,1730,213460307,signal,-76.5205467,42.4192306,,,,,
,1731,5235940559,,-76.4819308,42.4770700,,,,,
,1732,13233888591,,-76.4760880,42.4910230,,,,,
,1733,5254593617,,-76.4842548,42.4723137,,,,,
,1734,1238895122,,-76.4797633,42.4476998,,,,,
,1735,213444261,,-76.5098508,42.4976074,,,,,
,1736,213468363,,-76.5097920,42.4978620,,,,,
,1737,5403556671,,-76.5190983,42.4364456,,,,,
,1738,213443695,,-76.5029640,42.4106636,,,,,
,1739,5408203403,,-76.5044719,42.4098637,,,,,
,1740,5408296159,,-76.5407827,42.4650300,,,,,
,1741,6340679203,,-76.5401611,42.4640584,,,,,
,1742,5408628379,,-76.4901867,42.4512875,,,,,
,1743,1045328610,,-76.5012268,42.4110259,,,,,
,1744,6340679122,,-76.5007967,42.4113710,,,,,
,1745,5422481329,,-76.4992238,42.4143760,,,,,
,1746,5423329345,,-76.4867899,42.4385988,,,,,
,1747,13037742914,,-76.4856518,42.4352051,,,,,
,1748,5423329353,,-76.4871770,42.4366636,,,,,
,1749,5423379465,,-76.4713545,42.4321718,,,,,
,1750,5423379467,,-76.4716328,42.4311393,,,,,
,1751,5423555292,,-76.4690072,42.4302946,,,,,
,1752,5423607164,,-76.4938943,42.4820370,,,,,
,1753,5482872957,,-76.4657938,42.4483518,,,,,
,1754,213428130,,-76.4767590,42.4440700,,,,,
,1755,5483045345,,-76.5320878,42.4377675,,,,,
,1756,5488957327,,-76.4933281,42.4006400,,,,,
,1757,213469622,,-76.4815950,42.4335560,,,,,
,1758,10633061423,,-76.4496106,42.4217988,,,,,
,1759,213474348,,-76.4635267,42.4033805,,,,,
,1760,5759497721,,-76.4909916,42.4633730,,,,,
,1761,5834493345,,-76.5108867,42.4027229,,,,,
,1762,213436684,,-76.4692417,42.4437761,,,,,
,1763,213470308,,-76.4860173,42.4239331,,,,,
,1764,5982796575,,-76.5145476,42.4295867,,,,,
,1765,2420416552,,-76.4767872,42.4898164,,,,,
,1766,2419479291,,-76.4769245,42.4898108,,,,,
,1767,11805053862,,-76.5279282,42.4689855,,,,,
,1768,213529879,,-76.5348470,42.4808340,,,,,
,1769,213511143,,-76.5399250,42.4928090,,,,,
,1770,213531082,,-76.5447940,42.4600580,,,,,
,1771,213468912,,-76.5477240,42.4674210,,,,,
,1772,213506632,,-76.5305210,42.3942970,,,,,
,1773,213442969,,-76.4597296,42.3958321,,,,,
,1774,213468337,,-76.5112230,42.4929870,,,,,
,1775,213444214,,-76.5111300,42.4937420,,,,,
,1776,6164475002,,-76.4786227,42.4959810,,,,,
,1777,213453515,,-76.4788800,42.5008180,,,,,
,1778,213454173,,-76.4516020,42.5008970,,,,,
,1779,213542758,,-76.4472512,42.4138398,,,,,
,1780,6208159053,,-76.5420846,42.4435894,,,,,
,1781,213522588,,-76.4673440,42.4011840,,,,,
,1782,213424897,,-76.5004243,42.4237147,,,,,
,1783,213421493,,-76.4965833,42.4306826,,,,,
,1784,213461660,,-76.4625582,42.4874971,,,,,
,1785,213461667,,-76.4640596,42.4873947,,,,,
,1786,826187521,,-76.4631361,42.4809098,,,,,
,1787,213441295,,-76.4808007,42.4551344,,,,,
,1788,213449633,,-76.4744330,42.4575151,,,,,
,1789,4341271541,,-76.4747648,42.4583184,,,,,
,1790,6340678846,,-76.4883173,42.4838117,,,,,
,1791,6340678849,,-76.4881577,42.4840844,,,,,
,1792,5408296161,,-76.5399134,42.4635495,,,,,
,1793,1043155337,,-76.5406542,42.4654993,,,,,
,1794,1043155710,,-76.5403332,42.4656726,,,,,
,1795,1293557614,,-76.5309055,42.4507569,,,,,
,1796,6208113031,,-76.5309876,42.4509313,,,,,
,1797,6760877293,,-76.5029273,42.4117270,,,,,
,1798,3007889043,,-76.5026527,42.4169339,,,,,
,1799,6340256868,,-76.4869612,42.3677308,,,,,
,1800,213443682,,-76.5030570,42.4073178,,,,,
,1801,5420265531,,-76.5005352,42.4115803,,,,,
,1802,1043464320,,-76.4870319,42.4504681,,,,,
,1803,213440518,,-76.4883020,42.4493200,,,,,
,1804,213448181,,-76.4313720,42.4865580,,,,,
,1805,213415298,,-76.5016450,42.4077780,,,,,
,1806,213443687,,-76.5030735,42.4079647,,,,,
,1807,1245773135,,-76.5029748,42.4105245,,,,,
,1808,266868117,,-76.4953046,42.4389808,,,,,
,1809,213516833,,-76.4483926,42.4331415,,,,,
,1810,213410605,,-76.4281140,42.4307730,,,,,
,1811,213487006,,-76.4236795,42.4025898,,,,,
,1812,213511963,,-76.4571227,42.4259263,,,,,
,1813,213464091,,-76.4627639,42.4313312,,,,,
,1814,213509549,,-76.4772276,42.4553348,,,,,
,1815,8495257876,,-76.5060628,42.4273535,,,,,
,1816,10720435347,,-76.4497397,42.4214064,,,,,
,1817,11115309385,,-76.4984600,42.4214703,,,,,
,1818,6910696517,,-76.4715940,42.4899646,,,,,
,1819,6910696518,,-76.4715752,42.4896928,,,,,
,1820,10740259718,,-76.4868155,42.4418870,,,,,
,1821,213437206,,-76.4874859,42.4421436,,,,,
,1822,213463841,,-76.5016722,42.4317793,,,,,
,1823,9927497395,,-76.5126715,42.4390804,,,,,
,1824,213515451,,-76.4884738,42.4375338,,,,,
,1825,11071395155,,-76.4884738,42.4375210,,,,,
,1826,5423329369,,-76.4874999,42.4365183,,,,,
,1827,7683965527,,-76.5032587,42.4485056,,,,,
,1828,7899064307,,-76.4432075,42.4429316,,,,,
,1829,6760586242,,-76.4946002,42.4210134,,,,,
,1830,213486346,,-76.4747740,42.4412730,,,,,
,1831,9525511132,,-76.4740754,42.4400173,,,,,
,1832,9525512442,,-76.4732758,42.4392829,,,,,
,1833,9471400882,,-76.4726741,42.4384439,,,,,
,1834,8395715093,,-76.4966395,42.4293645,,,,,
,1835,213482150,,-76.4797081,42.4550061,,,,,
,1836,8805442383,,-76.4737552,42.4481979,,,,,
,1837,8805442404,,-76.4743356,42.4485227,,,,,
,1838,8805442402,,-76.4739334,42.4484578,,,,,
,1839,8805442403,,-76.4741764,42.4484968,,,,,
,1840,7650586865,,-76.5133570,42.4397118,,,,,
,1841,9525512443,,-76.4725654,42.4395663,,,,,
,1842,9471400883,,-76.4719676,42.4387375,,,,,
,1843,10186841081,,-76.4717550,42.4392294,,,,,
,1844,5407687023,,-76.4833879,42.4262072,,,,,
,1845,9927497396,,-76.5124215,42.4393639,,,,,
,1846,213511166,,-76.5393240,42.4954495,,,,,
,1847,213532189,,-76.4990610,42.4771550,,,,,
,1848,8796625904,,-76.4834151,42.4627930,,,,,
,1849,10624150190,,-76.4807138,42.4452472,,,,,
,1850,213452459,,-76.4948810,42.4629327,,,,,
,1851,10186612291,,-76.4688163,42.4419991,,,,,
,1852,10268088347,,-76.5014266,42.4317940,,,,,
,1853,1236835134,,-76.5015451,42.4318217,,,,,
,1854,10268088346,,-76.5016106,42.4315425,,,,,
,1855,213460414,,-76.5016705,42.4315779,,,,,
,1856,6925787452,,-76.5017299,42.4316665,,,,,
,1857,213508586,,-76.4483521,42.4221398,,,,,
,1858,9491355114,,-76.4684942,42.4557825,,,,,
,1859,10720422900,,-76.4469177,42.4199383,,,,,
,1860,10720422899,,-76.4465714,42.4199506,,,,,
,1861,10740259719,,-76.4867989,42.4414351,,,,,
,1862,10767186283,,-76.4949591,42.4924182,,,,,
,1863,10767186301,,-76.4899993,42.4916447,,,,,
,1864,10181381090,,-76.5306111,42.4497252,,,,,
,1865,11374320752,,-76.5392367,42.4448138,,,,,
,1866,11026967442,,-76.4951403,42.4386989,,,,,
,1867,11229742063,,-76.5267702,42.4255640,,,,,
,1868,11229750268,,-76.5265750,42.4260194,,,,,
,1869,11296427192,,-76.4886255,42.4862459,,,,,
,1870,5239241978,,-76.4785908,42.4891957,,,,,
,1871,213529788,,-76.5231210,42.4620330,,,,,
,1872,213410354,,-76.5036660,42.4342120,,,,,
,1873,11115386062,,-76.5171836,42.4242725,,,,,
,1874,12256928942,,-76.4865350,42.4236486,,,,,
,1875,12293979952,,-76.5026232,42.4434049,,,,,
,1876,12343221604,,-76.4821881,42.4627879,,,,,
,1877,213501578,,-76.4885006,42.4315248,,,,,
,1878,5272318263,,-76.5018361,42.4394555,,,,,
,1879,5731283557,,-76.5038196,42.4393924,,,,,
,1880,5297489561,,-76.5040386,42.4393857,,,,,
,1881,213432679,,-76.5128236,42.4364530,,,,,
,1882,12407110788,,-76.5020186,42.4314416,,,,,
,1883,10268088342,,-76.5020979,42.4314256,,,,,
,1884,12425574941,,-76.5009329,42.4495365,,,,,
,1885,12425574945,,-76.5010218,42.4496700,,,,,
,1886,12425574946,,-76.5009904,42.4498099,,,,,
,1887,12425574947,,-76.5011080,42.4497792,,,,,
,1888,12427049024,,-76.5016513,42.4499631,,,,,
,1889,12814072268,,-76.5051002,42.4535005,,,,,
,1890,12814072270,,-76.5057700,42.4531617,,,,,
,1891,3044881757,,-76.5153191,42.4528882,,,,,
,1892,213423038,,-76.5137228,42.4548632,,,,,
,1893,213466454,,-76.4737450,42.4326990,,,,,
,1894,213534911,,-76.4743710,42.4319880,,,,,
,1895,5239241977,,-76.4785972,42.4879119,,,,,
,1896,213432510,,-76.5017313,42.4272140,,,,,
,1897,213432538,,-76.4992319,42.4282296,,,,,
,1898,213435489;213434884,signal,-76.5033755,42.4515793,,,,,
,1899,1045328225;1045328317,signal,-76.5079357,42.4304075,,,,,
,1900,213461676;213461435,signal,-76.4675116,42.4872492,,,,,
